,comuna_id,circle_id,x_coord,y_coord,overlap_wrt_circle,overlap_wrt_comuna,median_income_comuna,median_income_circle
199,13114,267,-70.50866402776919,-33.37294117647059,0.6644737743359234,0.021384453631724084,1008725.0,775078.0
200,13114,215,-70.48,-33.42588235294117,1.0,0.03218253971437136,1008725.0,
201,13114,214,-70.49882352941177,-33.42588235294117,1.0,0.03218253971437136,1008725.0,
202,13114,230,-70.52748755718096,-33.408235294117645,1.0,0.03218253971437136,1008725.0,1598367.0
203,13114,269,-70.47101696894566,-33.37294117647059,0.04010831013633531,0.0012907872838389344,1008725.0,
204,13114,231,-70.50866402776919,-33.408235294117645,1.0,0.03218253971437136,1008725.0,1752603.0
205,13114,233,-70.47101696894566,-33.408235294117645,1.0,0.03218253971437136,1008725.0,
206,13114,232,-70.48984049835742,-33.408235294117645,1.0,0.03218253971437136,1008725.0,
207,13114,229,-70.54631108659272,-33.408235294117645,1.0,0.03218253971437136,1008725.0,1015444.0
208,13115,318,-70.57411764705883,-33.32,1.0,0.0030942036560121923,1013430.0,
209,13115,300,-70.56513461600449,-33.33764705882353,1.0,0.0030942036560121923,1013430.0,
210,13115,302,-70.52748755718096,-33.33764705882353,1.0,0.0030942036560121923,1013430.0,3128958.5
211,13115,265,-70.54631108659272,-33.37294117647059,0.1258786788356853,0.000389494268267362,1013430.0,1266652.0
212,13115,304,-70.48984049835742,-33.33764705882353,1.0,0.0030942036560121923,1013430.0,2004299.0
213,13115,317,-70.59294117647059,-33.32,0.8895948096000392,0.002752587512233911,1013430.0,
214,13115,267,-70.50866402776919,-33.37294117647059,0.3326738438413564,0.001029360623873554,1013430.0,775078.0
215,13115,305,-70.47101696894566,-33.33764705882353,1.0,0.0030942036560121923,1013430.0,769862.0
216,13115,322,-70.49882352941177,-33.32,1.0,0.0030942036560121923,1013430.0,
217,13115,299,-70.58395814541625,-33.33764705882353,0.9479125146661461,0.0029330343684597,1013430.0,
218,13115,298,-70.60278167482801,-33.33764705882353,0.02524740007267066,7.812059760966005e-05,1013430.0,
219,13115,321,-70.51764705882353,-33.32,1.0,0.0030942036560121923,1013430.0,4015591.0
220,13115,268,-70.48984049835742,-33.37294117647059,0.10789017953814864,0.0003338341879747513,1013430.0,930629.0
221,13115,323,-70.48,-33.32,1.0,0.0030942036560121923,1013430.0,
222,13115,320,-70.5364705882353,-33.32,1.0,0.0030942036560121923,1013430.0,2700000.0
223,13115,319,-70.55529411764707,-33.32,1.0,0.0030942036560121923,1013430.0,6202784.0
224,13115,301,-70.54631108659272,-33.33764705882353,1.0,0.0030942036560121923,1013430.0,1401152.5
225,13115,281,-70.59294117647059,-33.355294117647055,0.0011503815792313723,3.559514888266791e-06,1013430.0,
226,13115,303,-70.50866402776919,-33.33764705882353,1.0,0.0030942036560121923,1013430.0,3449449.0
227,13115,266,-70.52748755718096,-33.37294117647059,0.33259833723939164,0.0010291269910697018,1013430.0,1244608.0
228,13115,284,-70.5364705882353,-33.355294117647055,1.0,0.0030942036560121923,1013430.0,1107378.0
