,upz_id,x_coord,y_coord,zat_id,upz_name,local_name,local_id,population,median_income,circle_id,lat,lon,overlap_wrt_circle,overlap_wrt_upz
371,77,-74.162119,4.679973,405,ZONA FRANCA,FONTIBON,9,20939,3,193,4.6781,-74.163,0.764135241291868,0.4744311163308465
372,77,-74.162119,4.679973,405,ZONA FRANCA,FONTIBON,9,20939,3,89,4.5821000000000005,-74.0748,0.007446032991369507,0.0046230425629360935
373,77,-74.162119,4.679973,405,ZONA FRANCA,FONTIBON,9,20939,3,13,4.6621,-74.1544,0.3378508120437231,0.20976252533543804
374,77,-74.162119,4.679973,405,ZONA FRANCA,FONTIBON,9,20939,3,15,4.6781,-74.1454,0.028690122569173568,0.01781292910290314
375,77,-74.162119,4.679973,405,ZONA FRANCA,FONTIBON,9,20939,3,33,4.6621,-74.1367,0.0068976289546748126,0.004282553176673082
376,77,-74.162119,4.679973,405,ZONA FRANCA,FONTIBON,9,20939,3,90,4.5981000000000005,-74.0838,0.030638632681981737,0.019022706872658467
377,78,-74.168918,4.648669,413,TINTAL NORTE,KENNEDY,8,23961,2,13,4.6621,-74.1544,0.5683186841532274,0.23766487256741775
378,78,-74.168918,4.648669,413,TINTAL NORTE,KENNEDY,8,23961,2,180,4.6461,-74.1807,0.04993987798682911,0.020884329635328477
379,78,-74.168918,4.648669,413,TINTAL NORTE,KENNEDY,8,23961,2,12,4.6461,-74.1454,0.27624310379534145,0.11552194902578049
380,78,-74.168918,4.648669,413,TINTAL NORTE,KENNEDY,8,23961,2,33,4.6621,-74.1367,0.2494767763250997,0.10432855351602167
381,78,-74.168918,4.648669,413,TINTAL NORTE,KENNEDY,8,23961,2,192,4.6461,-74.163,0.8684348347608379,0.36317027768331017
382,80,-74.165123,4.630981,989,CORABASTOS,KENNEDY,8,4245,2,11,4.6301,-74.1544,0.12558299583276028,0.6266705449686804
383,80,-74.165123,4.630981,989,CORABASTOS,KENNEDY,8,4245,2,192,4.6461,-74.163,0.0054437526477797565,0.02716481969423531
384,80,-74.165123,4.630981,989,CORABASTOS,KENNEDY,8,4245,2,191,4.6301,-74.172,0.05223164649390967,0.2606406556548413
385,81,-74.164905,4.625831,527,GRAN BRITALIA,KENNEDY,8,15424,2,190,4.6141,-74.163,0.05425786783477751,0.08773581964472228
386,81,-74.164905,4.625831,527,GRAN BRITALIA,KENNEDY,8,15424,2,11,4.6301,-74.1544,0.046142132824151756,0.07461254938749658
387,81,-74.164905,4.625831,527,GRAN BRITALIA,KENNEDY,8,15424,2,178,4.6141,-74.1807,0.128388914937998,0.20760688052990048
388,81,-74.164905,4.625831,527,GRAN BRITALIA,KENNEDY,8,15424,2,191,4.6301,-74.172,0.28593862487463617,0.4623672219825232
389,82,-74.176636,4.644172,529,PATIO BONITO,KENNEDY,8,13095,2,192,4.6461,-74.163,0.1253585587420438,0.12616560286934858
390,82,-74.176636,4.644172,529,PATIO BONITO,KENNEDY,8,13095,2,191,4.6301,-74.172,0.2996521557272979,0.30158128218615876
391,82,-74.176636,4.644172,529,PATIO BONITO,KENNEDY,8,13095,2,180,4.6461,-74.1807,0.33904294610752694,0.3412256659896472
392,82,-74.176636,4.644172,529,PATIO BONITO,KENNEDY,8,13095,2,11,4.6301,-74.1544,0.16090309134587036,0.16193896712682188
393,83,-74.175727,4.63163,530,LAS MARGARITAS,KENNEDY,8,16344,2,180,4.6461,-74.1807,0.2300259232387104,0.45143531424120364
394,83,-74.175727,4.63163,530,LAS MARGARITAS,KENNEDY,8,16344,2,191,4.6301,-74.172,0.2579558153394199,0.5062488736856413
395,84,-74.209071,4.618597,561,BOSA OCCIDENTAL,BOSA,7,0,0,179,4.6301,-74.1897,0.3935402427467264,0.3176624658507886
396,84,-74.209071,4.618597,561,BOSA OCCIDENTAL,BOSA,7,0,0,178,4.6141,-74.1807,0.20822842496084043,0.16808028188328575
397,84,-74.209071,4.618597,561,BOSA OCCIDENTAL,BOSA,7,0,0,191,4.6301,-74.172,0.10400245620707196,0.0839499321916601
398,84,-74.209071,4.618597,561,BOSA OCCIDENTAL,BOSA,7,0,0,14,4.6141,-74.216,0.14227247286432806,0.11484117669220958
399,84,-74.209071,4.618597,561,BOSA OCCIDENTAL,BOSA,7,0,0,173,4.6301,-74.2074,0.022899794364535264,0.018484526752695803
400,84,-74.209071,4.618597,561,BOSA OCCIDENTAL,BOSA,7,0,0,172,4.6141,-74.1983,0.20417285188501416,0.1648066564600932
401,85,-74.207455,4.614161,947,BOSA CENTRAL,BOSA,7,0,0,172,4.6141,-74.1983,0.606709501235439,0.26051784990925186
402,85,-74.207455,4.614161,947,BOSA CENTRAL,BOSA,7,0,0,189,4.5981000000000005,-74.172,0.08867030314464443,0.03807455904185701
403,85,-74.207455,4.614161,947,BOSA CENTRAL,BOSA,7,0,0,14,4.6141,-74.216,0.22092298235023597,0.09486315978277153
404,85,-74.207455,4.614161,947,BOSA CENTRAL,BOSA,7,0,0,177,4.5981000000000005,-74.1897,0.5417712285227713,0.23263369917570365
405,85,-74.207455,4.614161,947,BOSA CENTRAL,BOSA,7,0,0,178,4.6141,-74.1807,0.47552701941017306,0.20418878626135006
406,86,-74.188473,4.640579,553,EL PORVENIR,BOSA,7,32080,1,180,4.6461,-74.1807,0.24929268770254595,0.1734636377147106
407,86,-74.188473,4.640579,553,EL PORVENIR,BOSA,7,32080,1,174,4.6461,-74.1983,0.6224596554991377,0.4331218744063598
408,86,-74.188473,4.640579,553,EL PORVENIR,BOSA,7,32080,1,179,4.6301,-74.1897,0.39307066878696933,0.2735076937679689
409,87,-74.218058,4.623829,559,TINTAL SUR,BOSA,7,0,0,173,4.6301,-74.2074,0.9735267793377174,0.4808728221156931
410,87,-74.218058,4.623829,559,TINTAL SUR,BOSA,7,0,0,14,4.6141,-74.216,0.15458846191076314,0.07635885475705574
411,87,-74.218058,4.623829,559,TINTAL SUR,BOSA,7,0,0,179,4.6301,-74.1897,0.213389088466296,0.10540338011994893
412,87,-74.218058,4.623829,559,TINTAL SUR,BOSA,7,0,0,27,4.6461,-74.216,0.14324800610509028,0.07075724512176448
413,87,-74.218058,4.623829,559,TINTAL SUR,BOSA,7,0,0,172,4.6141,-74.1983,0.09650987948780072,0.04767098255162107
414,87,-74.218058,4.623829,559,TINTAL SUR,BOSA,7,0,0,174,4.6461,-74.1983,0.08844734587791671,0.043688500125174536
415,88,-74.049908,4.6544,248,EL REFUGIO,CHAPINERO,2,8853,6,186,4.5501000000000005,-74.163,0.058968011191742574,0.038517440712649745
416,88,-74.049908,4.6544,248,EL REFUGIO,CHAPINERO,2,8853,6,113,4.6461,-74.0571,0.05013066151097156,0.03274495346902845
417,88,-74.049908,4.6544,248,EL REFUGIO,CHAPINERO,2,8853,6,134,4.6781,-74.0395,0.3286981331438128,0.21470303304884658
418,88,-74.049908,4.6544,248,EL REFUGIO,CHAPINERO,2,8853,6,132,4.6461,-74.0395,0.014795539193114817,0.009664329730053507
419,88,-74.049908,4.6544,248,EL REFUGIO,CHAPINERO,2,8853,6,84,4.5021,-74.0838,0.0002536899468632654,0.00016570827623688645
420,88,-74.049908,4.6544,248,EL REFUGIO,CHAPINERO,2,8853,6,6,4.5501000000000005,-74.1454,0.009942432838116334,0.006494318862754425
421,88,-74.049908,4.6544,248,EL REFUGIO,CHAPINERO,2,8853,6,133,4.6621,-74.0485,0.6082158637790539,0.39728181432856746
422,88,-74.049908,4.6544,248,EL REFUGIO,CHAPINERO,2,8853,6,64,4.5181000000000004,-74.0924,0.16062955871346493,0.10492196327135689
423,88,-74.049908,4.6544,248,EL REFUGIO,CHAPINERO,2,8853,6,5,4.5341000000000005,-74.1544,0.1524586178494738,0.09958476902086778
424,89,-74.018134,4.673011,159,SAN ISIDRO - PATIOS,CHAPINERO,2,8326,2,42,4.5021,-74.1191,0.05665335298051006,0.06235632916992605
425,89,-74.018134,4.673011,159,SAN ISIDRO - PATIOS,CHAPINERO,2,8326,2,150,4.6781,-74.0218,0.30994840567099685,0.3411491781671498
426,89,-74.018134,4.673011,159,SAN ISIDRO - PATIOS,CHAPINERO,2,8326,2,63,4.5021,-74.1014,0.02779412013487903,0.030591998759812545
427,89,-74.018134,4.673011,159,SAN ISIDRO - PATIOS,CHAPINERO,2,8326,2,149,4.6621,-74.0308,0.1217572741936594,0.1340138980134978
428,89,-74.018134,4.673011,159,SAN ISIDRO - PATIOS,CHAPINERO,2,8326,2,165,4.6621,-74.0131,0.28962062885104317,0.3187751177454499
429,89,-74.018134,4.673011,159,SAN ISIDRO - PATIOS,CHAPINERO,2,8326,2,134,4.6781,-74.0395,0.006394705978178905,0.0070384252642098025
430,90,-74.051048,4.647241,250,PARDO RUBIO,CHAPINERO,2,5512,6,43,4.5181000000000004,-74.1101,0.05462457678314588,0.04938347973799909
431,90,-74.051048,4.647241,250,PARDO RUBIO,CHAPINERO,2,5512,6,112,4.6301,-74.0661,0.18734013974404573,0.16936530294580704
432,90,-74.051048,4.647241,250,PARDO RUBIO,CHAPINERO,2,5512,6,23,4.5181000000000004,-74.1277,0.0626321152564401,0.056622714112610925
433,90,-74.051048,4.647241,250,PARDO RUBIO,CHAPINERO,2,5512,6,132,4.6461,-74.0395,0.03293837549107681,0.029778017413730876
434,90,-74.051048,4.647241,250,PARDO RUBIO,CHAPINERO,2,5512,6,113,4.6461,-74.0571,0.4704656464031471,0.4253255967329151
435,90,-74.051048,4.647241,250,PARDO RUBIO,CHAPINERO,2,5512,6,45,4.5501000000000005,-74.1101,0.009550491255221555,0.00863414454014941
436,90,-74.051048,4.647241,250,PARDO RUBIO,CHAPINERO,2,5512,6,66,4.5501000000000005,-74.0924,0.08103575980164583,0.07326057313184861
437,90,-74.051048,4.647241,250,PARDO RUBIO,CHAPINERO,2,5512,6,65,4.5341000000000005,-74.1014,0.042781014879819126,0.03867627917513569
438,90,-74.051048,4.647241,250,PARDO RUBIO,CHAPINERO,2,5512,6,131,4.6301,-74.0485,0.047585277156331186,0.0430195840162886
439,91,-74.061958,4.621694,343,SAGRADO CORAZON,SANTA FE,3,0,0,91,4.6141,-74.0748,0.17840909166156585,0.39848883645170463
440,91,-74.061958,4.621694,343,SAGRADO CORAZON,SANTA FE,3,0,0,111,4.6141,-74.0571,0.07260175560993333,0.16216095742606076
441,91,-74.061958,4.621694,343,SAGRADO CORAZON,SANTA FE,3,0,0,112,4.6301,-74.0661,0.13317369021844133,0.2974524917249987
442,92,-74.064656,4.60846,350,LA MACARENA,SANTA FE,3,4632,1,67,4.5661000000000005,-74.1014,0.006745070529405359,0.01422017233979396
443,92,-74.064656,4.60846,350,LA MACARENA,SANTA FE,3,4632,1,91,4.6141,-74.0748,0.029819696605950897,0.06286683334271584
444,92,-74.064656,4.60846,350,LA MACARENA,SANTA FE,3,4632,1,110,4.5981000000000005,-74.0661,0.07352213713423389,0.15500170921577325
445,92,-74.064656,4.60846,350,LA MACARENA,SANTA FE,3,4632,1,111,4.6141,-74.0571,0.23473915980704638,0.49488456685550974
446,92,-74.064656,4.60846,350,LA MACARENA,SANTA FE,3,4632,1,88,4.5661000000000005,-74.0838,0.0695673074157476,0.1466640113479391
447,93,-74.070794,4.602409,456,LAS NIEVES,SANTA FE,3,3269,3,91,4.6141,-74.0748,0.2105196556613052,0.3891960617755147
448,93,-74.070794,4.602409,456,LAS NIEVES,SANTA FE,3,3269,3,110,4.5981000000000005,-74.0661,0.11713310069090799,0.21654862273668213
449,93,-74.070794,4.602409,456,LAS NIEVES,SANTA FE,3,3269,3,90,4.5981000000000005,-74.0838,0.14761885882838532,0.2729088565118881
450,94,-74.065983,4.590209,481,LA CANDELARIA,CANDELARIA,17,3581,2,89,4.5821000000000005,-74.0748,0.017258185595174905,0.02240675891454021
451,94,-74.065983,4.590209,481,LA CANDELARIA,CANDELARIA,17,3581,2,110,4.5981000000000005,-74.0661,0.48242253318080186,0.6263419370658618
452,94,-74.065983,4.590209,481,LA CANDELARIA,CANDELARIA,17,3581,2,90,4.5981000000000005,-74.0838,0.17760363932285897,0.2305875033447816
453,94,-74.065983,4.590209,481,LA CANDELARIA,CANDELARIA,17,3581,2,109,4.5821000000000005,-74.0571,0.010565830206242412,0.013717896870307765
454,95,-74.077773,4.590281,461,LAS CRUCES,SANTA FE,3,2645,2,89,4.5821000000000005,-74.0748,0.18998296777669796,0.45920404062965925
455,95,-74.077773,4.590281,461,LAS CRUCES,SANTA FE,3,2645,2,68,4.5821000000000005,-74.0924,0.026751680516296217,0.0646609531921613
456,95,-74.077773,4.590281,461,LAS CRUCES,SANTA FE,3,2645,2,90,4.5981000000000005,-74.0838,0.1672803227350351,0.40432993029169473
457,96,-74.065889,4.585175,484,LOURDES,SANTA FE,3,0,0,109,4.5821000000000005,-74.0571,0.008910880708040487,0.015312838725288174
458,96,-74.065889,4.585175,484,LOURDES,SANTA FE,3,0,0,110,4.5981000000000005,-74.0661,0.07685877944484285,0.13207741555774677
459,96,-74.065889,4.585175,484,LOURDES,SANTA FE,3,0,0,89,4.5821000000000005,-74.0748,0.470566239745907,0.808641162965238
460,97,-74.054539,4.683564,849,CHICO LAGO,CHAPINERO,2,9477,6,135,4.6941,-74.0485,0.002151246590820148,0.0016022127100093267
461,97,-74.054539,4.683564,849,CHICO LAGO,CHAPINERO,2,9477,6,133,4.6621,-74.0485,0.17252779477759114,0.12849583436976034
462,97,-74.054539,4.683564,849,CHICO LAGO,CHAPINERO,2,9477,6,113,4.6461,-74.0571,0.06964012945537496,0.05186681109279908
463,97,-74.054539,4.683564,849,CHICO LAGO,CHAPINERO,2,9477,6,115,4.6781,-74.0571,0.6000916911201345,0.4469383188270923
464,97,-74.054539,4.683564,849,CHICO LAGO,CHAPINERO,2,9477,6,114,4.6621,-74.0661,0.1881733870016606,0.14014841144948523
465,97,-74.054539,4.683564,849,CHICO LAGO,CHAPINERO,2,9477,6,134,4.6781,-74.0395,0.14632212989735902,0.10897829066997197
466,98,-74.062149,4.672784,168,LOS ALCAZARES,BARRIOS UNIDOS,12,12342,4,113,4.6461,-74.0571,0.0038684340892862394,0.002897383216880381
467,98,-74.062149,4.672784,168,LOS ALCAZARES,BARRIOS UNIDOS,12,12342,4,94,4.6621,-74.0838,0.06413104166370114,0.04803292482404636
468,98,-74.062149,4.672784,168,LOS ALCAZARES,BARRIOS UNIDOS,12,12342,4,95,4.6781,-74.0748,0.019229616970313276,0.014402615681401948
469,98,-74.062149,4.672784,168,LOS ALCAZARES,BARRIOS UNIDOS,12,12342,4,93,4.6461,-74.0748,0.13899308835556992,0.10410316737181503
470,98,-74.062149,4.672784,168,LOS ALCAZARES,BARRIOS UNIDOS,12,12342,4,115,4.6781,-74.0571,0.13485033834552207,0.10100032677176791
471,98,-74.062149,4.672784,168,LOS ALCAZARES,BARRIOS UNIDOS,12,12342,4,114,4.6621,-74.0661,0.8110473139889942,0.6074589411141305
472,99,-74.061605,4.650559,255,CHAPINERO,CHAPINERO,2,5395,3,113,4.6461,-74.0571,0.22055623111804123,0.39055479249803604
473,99,-74.061605,4.650559,255,CHAPINERO,CHAPINERO,2,5395,3,111,4.6141,-74.0571,0.001498916546171231,0.0026542394095792664
474,99,-74.061605,4.650559,255,CHAPINERO,CHAPINERO,2,5395,3,112,4.6301,-74.0661,0.2922317788379606,0.5174758435380961
475,99,-74.061605,4.650559,255,CHAPINERO,CHAPINERO,2,5395,3,114,4.6621,-74.0661,0.0007792990093430622,0.0013799608442030932
476,100,-74.0713,4.646901,282,GALERIAS,TEUSAQUILLO,13,9138,4,112,4.6301,-74.0661,0.07616274565141902,0.12233094427432328
477,100,-74.0713,4.646901,282,GALERIAS,TEUSAQUILLO,13,9138,4,113,4.6461,-74.0571,0.01936171950949893,0.031098372440666627
478,100,-74.0713,4.646901,282,GALERIAS,TEUSAQUILLO,13,9138,4,92,4.6301,-74.0838,0.0321175034330861,0.051586434930868855
479,100,-74.0713,4.646901,282,GALERIAS,TEUSAQUILLO,13,9138,4,93,4.6461,-74.0748,0.43658085234671185,0.7012266622332188
480,101,-74.073488,4.638714,287,TEUSAQUILLO,TEUSAQUILLO,13,6269,3,91,4.6141,-74.0748,0.1335512133998068,0.1639991293870757
481,101,-74.073488,4.638714,287,TEUSAQUILLO,TEUSAQUILLO,13,6269,3,93,4.6461,-74.0748,0.10201869091930693,0.12527760748896127
482,101,-74.073488,4.638714,287,TEUSAQUILLO,TEUSAQUILLO,13,6269,3,92,4.6301,-74.0838,0.21139349453382839,0.25958842438858404
483,101,-74.073488,4.638714,287,TEUSAQUILLO,TEUSAQUILLO,13,6269,3,112,4.6301,-74.0661,0.28863983583622194,0.35444591313340573
484,102,-74.083746,4.603186,443,LA SABANA,LOS MARTIRES,14,0,0,70,4.6141,-74.0924,0.46640343410043084,0.23345512308468744
485,102,-74.083746,4.603186,443,LA SABANA,LOS MARTIRES,14,0,0,90,4.5981000000000005,-74.0838,0.28187169339989276,0.14108899305958275
486,102,-74.083746,4.603186,443,LA SABANA,LOS MARTIRES,14,0,0,69,4.5981000000000005,-74.1014,0.00451409152248872,0.00225949835474673
487,102,-74.083746,4.603186,443,LA SABANA,LOS MARTIRES,14,0,0,92,4.6301,-74.0838,0.06328056232698273,0.031674662720714175
488,102,-74.083746,4.603186,443,LA SABANA,LOS MARTIRES,14,0,0,51,4.6461,-74.1101,0.19129985265868224,0.09575386325071225
489,102,-74.083746,4.603186,443,LA SABANA,LOS MARTIRES,14,0,0,71,4.6301,-74.1014,0.2745797893929426,0.13743907922318993
490,102,-74.083746,4.603186,443,LA SABANA,LOS MARTIRES,14,0,0,50,4.6301,-74.1191,0.0795040637143796,0.03979522795746966
491,102,-74.083746,4.603186,443,LA SABANA,LOS MARTIRES,14,0,0,91,4.6141,-74.0748,0.44031512390701194,0.22039679370290882
492,103,-74.055643,4.645749,251,PARQUE SALITRE,BARRIOS UNIDOS,12,5203,2,94,4.6621,-74.0838,0.29722346343490674,0.6819028399892473
493,103,-74.055643,4.645749,251,PARQUE SALITRE,BARRIOS UNIDOS,12,5203,2,113,4.6461,-74.0571,0.11008059162573883,0.25255162290956634
494,103,-74.055643,4.645749,251,PARQUE SALITRE,BARRIOS UNIDOS,12,5203,2,93,4.6461,-74.0748,0.016843325294767248,0.03864268056307031
495,104,-74.098756,4.652278,298,PARQUE SIMON BOLIVAR - CAN,TEUSAQUILLO,13,10082,4,72,4.6461,-74.0924,0.22600107035507608,0.21674133037887758
496,104,-74.098756,4.652278,298,PARQUE SIMON BOLIVAR - CAN,TEUSAQUILLO,13,10082,4,93,4.6461,-74.0748,0.05341917467417734,0.05123047854787644
497,104,-74.098756,4.652278,298,PARQUE SIMON BOLIVAR - CAN,TEUSAQUILLO,13,10082,4,92,4.6301,-74.0838,0.23949842339339927,0.22968566842791127
498,104,-74.098756,4.652278,298,PARQUE SIMON BOLIVAR - CAN,TEUSAQUILLO,13,10082,4,73,4.6621,-74.1014,0.24226904492016013,0.23234277175376294
499,104,-74.098756,4.652278,298,PARQUE SIMON BOLIVAR - CAN,TEUSAQUILLO,13,10082,4,94,4.6621,-74.0838,0.12270305036761131,0.11767564789157277
500,105,-74.106474,4.66839,300,JARDIN BOTANICO,ENGATIVA,10,10696,4,53,4.6781,-74.1101,0.03310959141787759,0.047309831347976436
501,105,-74.106474,4.66839,300,JARDIN BOTANICO,ENGATIVA,10,10696,4,52,4.6621,-74.1191,0.001799313706683336,0.002571014149070032
502,105,-74.106474,4.66839,300,JARDIN BOTANICO,ENGATIVA,10,10696,4,73,4.6621,-74.1014,0.6228677610090106,0.8900070180122128
503,106,-74.082384,4.647595,290,LA ESMERALDA,TEUSAQUILLO,13,9469,5,94,4.6621,-74.0838,0.01735234775566681,0.02036048447105176
504,106,-74.082384,4.647595,290,LA ESMERALDA,TEUSAQUILLO,13,9469,5,93,4.6461,-74.0748,0.1676537929354099,0.19671761398739715
505,106,-74.082384,4.647595,290,LA ESMERALDA,TEUSAQUILLO,13,9469,5,72,4.6461,-74.0924,0.6246876498879012,0.7329811143651593
506,107,-74.08924,4.627108,952,QUINTA PAREDES,TEUSAQUILLO,13,4183,3,92,4.6301,-74.0838,0.36548682343922234,0.6905992696083432
507,107,-74.08924,4.627108,952,QUINTA PAREDES,TEUSAQUILLO,13,4183,3,72,4.6461,-74.0924,0.00023040647173431936,0.0004353605407589106
508,107,-74.08924,4.627108,952,QUINTA PAREDES,TEUSAQUILLO,13,4183,3,71,4.6301,-74.1014,0.14304448753602333,0.2702872231734639
509,108,-74.104129,4.622311,369,ZONA INDUSTRIAL,PUENTE ARANDA,16,0,0,49,4.6141,-74.1101,0.14680120820708845,0.13341386372411804
510,108,-74.104129,4.622311,369,ZONA INDUSTRIAL,PUENTE ARANDA,16,0,0,71,4.6301,-74.1014,0.21658288487561045,0.19683189151283703
511,108,-74.104129,4.622311,369,ZONA INDUSTRIAL,PUENTE ARANDA,16,0,0,70,4.6141,-74.0924,0.5335965658995688,0.48493592386622464
512,108,-74.104129,4.622311,369,ZONA INDUSTRIAL,PUENTE ARANDA,16,0,0,92,4.6301,-74.0838,0.07768243875032986,0.07059829018963905
513,109,-74.100686,4.645471,327,CIUDAD SALITRE ORIENTAL,TEUSAQUILLO,13,13770,4,72,4.6461,-74.0924,0.14908087328530897,0.25743487536203136
514,109,-74.100686,4.645471,327,CIUDAD SALITRE ORIENTAL,TEUSAQUILLO,13,13770,4,71,4.6301,-74.1014,0.06719714280376088,0.11603693821449801
515,109,-74.100686,4.645471,327,CIUDAD SALITRE ORIENTAL,TEUSAQUILLO,13,13770,4,51,4.6461,-74.1101,0.27779446074524794,0.4796992451295421
516,109,-74.100686,4.645471,327,CIUDAD SALITRE ORIENTAL,TEUSAQUILLO,13,13770,4,73,4.6621,-74.1014,0.00020867282473897213,0.0003603390659331083
517,110,-74.119966,4.647998,324,CIUDAD SALITRE OCCIDENTAL,FONTIBON,9,23229,3,10,4.6141,-74.1454,0.006485610861562711,0.004689308589211357
518,110,-74.119966,4.647998,324,CIUDAD SALITRE OCCIDENTAL,FONTIBON,9,23229,3,30,4.6141,-74.1277,0.22094043137849503,0.15974715176136864
519,110,-74.119966,4.647998,324,CIUDAD SALITRE OCCIDENTAL,FONTIBON,9,23229,3,52,4.6621,-74.1191,0.29718033302500446,0.21487109201353835
520,110,-74.119966,4.647998,324,CIUDAD SALITRE OCCIDENTAL,FONTIBON,9,23229,3,51,4.6461,-74.1101,0.4101440598307552,0.29654755791422227
521,110,-74.119966,4.647998,324,CIUDAD SALITRE OCCIDENTAL,FONTIBON,9,23229,3,73,4.6621,-74.1014,0.09408269553043565,0.06802486329571825
522,110,-74.119966,4.647998,324,CIUDAD SALITRE OCCIDENTAL,FONTIBON,9,23229,3,32,4.6461,-74.1277,0.2441493006699733,0.17652792267678388
523,111,-74.116056,4.631391,384,PUENTE ARANDA,PUENTE ARANDA,16,14637,3,50,4.6301,-74.1191,0.2757156173425514,0.513269900220619
524,111,-74.116056,4.631391,384,PUENTE ARANDA,PUENTE ARANDA,16,14637,3,51,4.6461,-74.1101,0.00495526765948928,0.009224685063786554
525,111,-74.116056,4.631391,384,PUENTE ARANDA,PUENTE ARANDA,16,14637,3,71,4.6301,-74.1014,0.24460376634847486,0.45535233715574297
526,112,-74.134842,4.664756,317,GRANJAS DE TECHO,FONTIBON,9,13285,4,51,4.6461,-74.1101,0.11550789461001061,0.11251541236896921
527,112,-74.134842,4.664756,317,GRANJAS DE TECHO,FONTIBON,9,13285,4,33,4.6621,-74.1367,0.4609499826181907,0.4490080747369113
528,112,-74.134842,4.664756,317,GRANJAS DE TECHO,FONTIBON,9,13285,4,32,4.6461,-74.1277,0.2183792809305032,0.2127216925708303
529,112,-74.134842,4.664756,317,GRANJAS DE TECHO,FONTIBON,9,13285,4,52,4.6621,-74.1191,0.11284768537815816,0.10992412162022695
530,112,-74.134842,4.664756,317,GRANJAS DE TECHO,FONTIBON,9,13285,4,50,4.6301,-74.1191,0.015885786599227618,0.01547423088311259
531,113,-74.128083,4.645743,388,BAVARIA,KENNEDY,8,4792,3,31,4.6301,-74.1367,0.26266997575332596,0.28677714038284646
532,113,-74.128083,4.645743,388,BAVARIA,KENNEDY,8,4792,3,50,4.6301,-74.1191,0.23039165193089362,0.25153639626810365
533,113,-74.128083,4.645743,388,BAVARIA,KENNEDY,8,4792,3,32,4.6461,-74.1277,0.35633916285663614,0.3890430409389855
534,114,-74.120802,4.660963,321,MODELIA,FONTIBON,9,11514,4,34,4.6781,-74.1277,0.11418115663251041,0.1273059854778796
535,114,-74.120802,4.660963,321,MODELIA,FONTIBON,9,11514,4,33,4.6621,-74.1367,0.052277186633911316,0.0582863141232728
536,114,-74.120802,4.660963,321,MODELIA,FONTIBON,9,11514,4,53,4.6781,-74.1101,0.02787737632038777,0.03108180867730138
537,114,-74.120802,4.660963,321,MODELIA,FONTIBON,9,11514,4,52,4.6621,-74.1191,0.5877035177943515,0.6552585182021509
538,115,-74.128572,4.672513,998,CAPELLANIA,FONTIBON,9,4973,4,53,4.6781,-74.1101,0.006880098865433625,0.008477308175567506
539,115,-74.128572,4.672513,998,CAPELLANIA,FONTIBON,9,4973,4,34,4.6781,-74.1277,0.6878834471690511,0.8475750253853693
540,115,-74.128572,4.672513,998,CAPELLANIA,FONTIBON,9,4973,4,35,4.6941,-74.1367,0.09203269582163118,0.11339801069254825
541,116,-74.124933,4.698499,197,ALAMOS,ENGATIVA,10,14514,2,53,4.6781,-74.1101,0.22488141300819048,0.21335324286963955
542,116,-74.124933,4.698499,197,ALAMOS,ENGATIVA,10,14514,2,52,4.6621,-74.1191,0.0002448549306899204,0.00023230285151851421
543,116,-74.124933,4.698499,197,ALAMOS,ENGATIVA,10,14514,2,54,4.6941,-74.1191,0.5722285786155129,0.5428942360205536
544,116,-74.124933,4.698499,197,ALAMOS,ENGATIVA,10,14514,2,34,4.6781,-74.1277,0.05097326846294058,0.048360208968613184
545,116,-74.124933,4.698499,197,ALAMOS,ENGATIVA,10,14514,2,36,4.7101,-74.1277,0.05923409335119605,0.056197556462615914
546,116,-74.124933,4.698499,197,ALAMOS,ENGATIVA,10,14514,2,35,4.6941,-74.1367,0.008592972345000166,0.008152467965985895
547,117,-74.141398,4.698403,304,AEROPUERTO EL DORADO,FONTIBON,9,0,0,34,4.6781,-74.1277,0.014805279290268486,0.006591681790063268
548,117,-74.141398,4.698403,304,AEROPUERTO EL DORADO,FONTIBON,9,0,0,54,4.6941,-74.1191,0.2343408402583434,0.1043344214664278
549,117,-74.141398,4.698403,304,AEROPUERTO EL DORADO,FONTIBON,9,0,0,195,4.7101,-74.163,0.12412103992781803,0.055261801051851474
550,117,-74.141398,4.698403,304,AEROPUERTO EL DORADO,FONTIBON,9,0,0,35,4.6941,-74.1367,0.8705177303265,0.3875763339832502
551,117,-74.141398,4.698403,304,AEROPUERTO EL DORADO,FONTIBON,9,0,0,17,4.7101,-74.1454,0.5122940338160951,0.22808615681321415
552,117,-74.141398,4.698403,304,AEROPUERTO EL DORADO,FONTIBON,9,0,0,16,4.6941,-74.1544,0.29641900118978864,0.13197317619369536
